Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
153,,,,,,,nick purcella standard hybrid common rail fuel injection system is what they are calling this,,,,,,tat express inc i do not have any bubble in fuel tank from return line how do i check for external leak how do i see fuel rail pressure at start up when i park it front facing down hill it take a few day for hard start to show up and only take about ten pump on the primer when i park it front facing uphill it happens over night and it take a really long while to get it primed after i replaced the front top check valve it started fine for 2 week then i had it serviced and the mechanic who did my pm put my filter on way too tight and it wa terrible getting it started until i put a new filter on it,,,,can anybody tell me what is the name of this soundtrack,,,
154,,,,,,,interesting,,,,,,are you sure you do not have an internal leak also have you checked for external leak can you see rail pressure at start up,,,,we use 1 to 1 pulling 175 ton on full boost at 90kph for 85percent of the time amazing truck just need to fix the head,,,
155,,,,,,,,,,,,,i drive a 2018 vnl and i shift automatic and when i accelerate it shift hard and the white i light come on when i accelerate i have it to the floor but i am hauling over 96 000 pound of sugar beet and ha 12 gear,,,,29l 100km miniminibedroom and problem with the bateries no more <BX> thank you today scania,,,
156,,,,,,,,,,,,,probably need a main box check and see if you hear grinding noise in gear 1 or reverse,,,,vw for ever,,,
157,,,,,,,,,,,,,amtrak it would be best to see what code is being triggered,,,,the dash and wheel are getting more and more car van like them light are amazing all vehicle should have the safety camera adaptive light i know north american truck with the long hood have cavernous sleeper but euro sleeper are getting better i would be a snug a a bug in a rug i would love to drive otr local not a million GBPGBP a mile could tempt me,,,
158,,,,,,,,,,,,,need help so i got my 2016 <BX> fixed at this shop in philadelphia i wa told i had to clean my dpf i had to replace the doser otherwise the truck would not do a regen and they also said i had to replace one of the injector not sure which one and also 2 knock sensor after all of this the truck seemed to run okay for few day but then i noticed something odd about the transmission i never had any issue with my transmission before the problem is becoming more and more obvious when cruising on a straight road it automatically downshift to lower gear for few second making the engine scream when pressing the gas you can feel a bit of a vibration never had this issue before and also when backing up a trailer it start reversing with r1 which make the truck jerk and shake crazy so i have to manually upshift the gear to r2 i called the shop and they can not give me any tip other than calling me back to the shop can you guy help me out figuring out what might be the issue thank you,,,,,,,
159,,,,,,,,,,,,,a if the transmission is not throwing any code than we would have to run self test on transmission to find root cause thanks for watching be sure to subscribe,,,,ok pahali,,,
160,,,,,,,,,,,,,basically everything on <BX>,,,,it got mirror why,,,
161,,,,,,,,,,,,,thanks for watching and thank you for the support make sure to subscribe and turn on notification,,,,it s nice but the real bedroom come in the vnl 860 globetrotter sold in the u not the fh,,,
162,,,,,,,,,,,,,i have just replaced a head but now low power could i be i tooth off on timing gear if it wa will it be like turbo not doing right it wa hard to tell the mark on the crank in the hole if it is one tooth off before i get a turbo thanks,,,,it not a uptown southern peterbuilt thats for sure they do not understand americanized do they stretch it chrome it caterpillar it and maybe then it way to practical and smart american want style and lot of it,,,
163,,,,,,,,,,,,,found that it wa off time and turbo wa in bad shape will start up later this week,,,,vaivo valvo,,,
164,,,,,,,,,,,,,<M2> <BX> have you tried a compression test,,,,cad o br,,,
165,,,,,,,,,,,,,tat express inc head had valve damage and cause crack liner it wa hard to find exact flywheel tdc cam wa not perfectly in center of the tdc mark but i thought 1 tooth might push it the other way off i think if not perfectly aligned it will code 21 and possible affect turbo boost when going down the road sound good in shop but active engine position data erratic code not sure if it had that code before new sensor no change,,,,<BX> all manufacture need to bring back cabovers in the u,,,
166,,,,,,,,,,,,,if issue happened after repair then the problem could be with the repair why wa head replaced,,,,i do not care what you say it s a cab over there s a reason why that design died along time ago i own a 2015 <BX> amp i like it but i will never buy a cab over amp i have been in the oilfield for 15yrs i am an hse specialist i can operate a significan not amount of equipment and i have met no one that like nor want a cab over why would a company trying to break out new technology choose the least desirable body design to do it in your marketing team should be fired yea you will sell some but you will understand what i am talking about fairly quickly after your production roll out compared to previous sale of other similar model good luck,,,
167,,,,,,,,,,,,,this video about nothing,,,,finally the future of irrelevance ha arrived good bye,,,
168,,,,,,,,,,,,,thanks for your feedback be sure to subscribe,,,,5490,,,
169,,,,,,,,,,,,,this video about nothing not goooood,,,,zero u sale american driver simply will not drive a cab over especially a single axle phone booth european road were laid out by ox cart american road have lot of room,,,
170,,,,,,,,,,,,,thanks for your feedback be sure to subscribe,,,,is a plaid shirt and a hat just a universal stereotype for a trucker or what,,,
171,,,,,,,,,,,,,i have the mp8 mack same engine same problem i got the upgraded cup of course u need new injector deleted all the cleaning shit swapped the turbo and water pump now truck run strong a hell,,,,american in comment be like but but vnl 860 is better okay dude whatever float your boat,,,
172,,,,,,,,,,,,,thanks for sharing your experience be sure to hit the sub button,,,,yavuz sultan selim k pr s nden ge erken <BX> daha bi g zelsin,,,
173,,,,,,,,,,,,,covered all the normal issue we see on our fleet however we have got a new one that s stumping u been having a lot of 17 19 vnr s with the <M2> coming in with fuel system fault and when following the troubleshooting in <BX> tech tool it lead u to the 2 pumping injector test come up and show the 2 data not reliable but 4 and 6 pumping injector all test fine so we have been replacing the 2 injector and cup high pressure relief valve rail pressure sensor and running the overhead on them and the last few that s came through have came back with the same fault and the test come back saying the same thing 2 data not reliable any idea,,,,very nice truck and video,,,
174,,,,,,,,,,,,,bmxdirt check the continuity of the circuit with ecm unplugged,,,,30l 100 km scheisse wie e damals war,,,
175,,,,,,,,,,,,,i thought the same thing however it s giving a mechanical system fault not electrical system the fault code it s giving is p025700 injection pump fuel metering control b range performance cam rotor injector a i stated the injector cup and rocker adjuster were all installed new the overhead wa set to <BX> s spec all torque spec to <BX> s spec new injector trim code wa programmed to ecm and we also replaced the fuel rail relief valve and rail pressure sensor on the last one it s still coming up with the same issue come back from a run showing a cel with the fault listed above and show the fault i listed above this make the 6th truck we have had in our fleet with this issue all with le than 500k mile on the engine surely they are not all electrical issue but i may be wrong,,,,<BX> they are boxy but they are good,,,
176,,,,,,,,,,,,,bmxdrirt what is the fault code,,,,a refrigerator box ha always been known to be very aerodynamic,,,
177,,,,,,,,,,,,,injector connector maybe,,,,kamil karwat prejudice shitbag,,,
178,,,,,,,,,,,,,i am not a mechanic at all but it sound like injector might be loosing connection or power,,,,what a stupid comment let me guess you are a conventional cab type of yankee europe ha smaller road therefore requires more agile rig funny thing is all that new tech will soon be integrated into usa truck too but you can go ahead and keep driving a stretch frame pete with technology from the 1970s,,,
179,,,,,,,,,,,,,good message thank you sir,,,,improved aerodynamics fridge,,,
180,,,,,,,,,,,,,thank you for subscribing,,,,cause sweden,,,
181,,,,,,,,,,,,,my cruise go off on it own sometimes do you know why,,,,all that fancy tech rubbish is just a problem waiting to happen and <BX> why can a cummins 550 at 57t gross out pull your 700 at 48t gross let s not talk about leg room seems you need to be a dwarf to drive a <BX>,,,
182,,,,,,,,,,,,,tat express inc thank you sir,,,,2 37 j nk ping ju,,,
183,,,,,,,,,,,,,would need to hook up pc could be ab or a switch,,,,road monster <BX>,,,
184,,,,,,,,,,,,,on mine the idle gear that turn the power steer fuel pump went bad ate up all the gearing back there crankcase vent motor seal and the exhaust thin round gasket after the turbo just leaked fluid smoke during regen,,,,so where s the bedroom,,,
185,,,,,,,,,,,,,arthur thanks for sharing year bull gear is something i did not mention in video that we see often,,,,probably it s analogical a it s very comfortable,,,
186,,,,,,,,,,,,,bro tell me please how often should i change my crankcase filter breather,,,,count klimov it not so bad drive gt sleep 9 hour gt drive again but yes i understand your viewpoint but we have length restriction a america once had 16 5 meter or 18 75 meter for a combi so it ha to be small since full size trailer are 13 6 meter 40ft,,,
187,,,,,,,,,,,,,crank case filter usually replaced every 300 400k mile depending if leaking oil or not,,,,this is love,,,
188,,,,,,,,,,,,,this is a junk truck <BX> cascadia all piece crap money for the shop no for the owner operator i love my detroit 60 c 15 n 14 isx until 2008,,,,hahah wrong video i drve <BX> but bedroom is to small i drive xxl if you wan na bedroom you need to watch daf or man,,,
189,,,,,,,,,,,,,thanks for watching and thank you for the support make sure to subscribe and turn on notification,,,,i spending morethan 1 year on this truck in europe,,,
190,,,,,,,,,,,,,<BX> <M2> 2008model loosing power and sometimes finish disiel in the filter what could be my problem,,,,ride any road really,,,
191,,,,,,,,,,,,,air in fuel test,,,,anyone had a look in a new xf daf lately look classy 3airbags on the driver s seat,,,
192,,,,,,,,,,,,,hi nice video i have got a question my water separator filter is dry and i got long crank start no check engine <BX> <M2> 2012 what i need to check fitst,,,,sesok arep tuku sepuluh,,,
193,,,,,,,,,,,,,i would do air in fuel test,,,,this one is broken the steering wheel is on the wrong side,,,
194,,,,,,,,,,,,,<BX> s are not truck you keep after warranty,,,,dear <BX> sit in a new scania s500 and you will realize what is a space and comfort for a long haul driving i do not say fh is bad but you are behind,,,
195,,,,,,,,,,,,,thanks for your input be sure to subscribe,,,,fanboy,,,
196,,,,,,,,,,,,,excellent thanks again and that song is now on my playlist,,,,we know that battery die quickly but a combination of ultra cap and battery and alternater make for a good battery life and can be recharged in 2 sec due to 170 v ultra cap see skelstart,,,
197,,,,,,,,,,,,,rock on thank you for watching be sure to subscribe and ring the notification bell so you do not miss future video,,,,we love the fh here in brazil a pity that this quality doe not reach here <BX> brings the basic simple and expensive all style technology and finish are far away but yes fh is a great truck,,,
198,,,,,,,,,,,,,i have a 09 <BX> with the <M2> i started the truck it run for about a minute and then died like you shut the key off and will not start back up or even turn over what could have happened,,,,mate i am thinking about buying second hand fh any issue,,,
199,,,,,,,,,,,,,check electrical system,,,,bruno leonardo they are only good for a couple year bruno here in australia the cheapest second hand truck are <BX> s the power they claim is overstated and the electronics always having problem,,,
200,,,,,,,,,,,,,i am looking to buy a 2014 <BX> with <M2> 13 425 1750 is this a reliable truck,,,,meu sonho de consumo,,,
201,,,,,,,,,,,,,i always recommend getting maintenance history and having truck looked at by an outside shop,,,,ok but where s that mini bedroom you promised,,,
202,,,,,,,,,,,,,2014 <BX> i primed it but will not start it try but will not bust off,,,,kobdobla,,,
203,,,,,,,,,,,,,be sure that there is fuel in the filter wa the truck sitting or recently serviced,,,,it s there it s just that mini you can not notice it,,,
204,,,,,,,,,,,,,have a problem with burning oil,,,,tanto progresso tanta tecnologia e ainda n o acertaram no conforto do banco do motorista que uma merda,,,
205,,,,,,,,,,,,,dave excessive oil consumption could me multiple item i would recommend getting looked at right away excessive oil consumption can lead to excessive soot build it and can cause major damage thanks for watching and be sure to subscribe,,,,very nice,,,
206,,,,,,,,,,,,,what u r locatoin let me know at snmtruckingllc gmail com thanks,,,,fucking amazing welcome from kazakhstan,,,
207,,,,,,,,,,,,,116 s interstate 45 service rd hutchins tx 75141,,,,it s the same fh with a redesign,,,
208,,,,,,,,,,,,,excellent explanation i have d 13 875000 recently change head cpu injector coolant pressure push out from over flow cap plse reply,,,,ser que vcs conseguiram fazer um farol inteligente mesmo porque o farol do ltimos fh s o uma vergonha,,,
209,,,,,,,,,,,,,tat express inc thanks,,,,i love <BX>,,,
210,,,,,,,,,,,,,i would test to see if it s combustion gas if it s not cancel out air compressor,,,,i bet led light will be optional non standart,,,
211,,,,,,,,,,,,,my truck is shaking when is going to up on the hill what do you think the problem,,,,everything is optional on a <BX> <BX> never cared for driver fhit,,,
212,,,,,,,,,,,,,are there any check engine light could be boost leak or fuel related,,,,such a beautiful state of the art truck <BX> fh <BX> for life,,,
213,,,,,,,,,,,,,my <M2> is producing a lot of heat inside my cab my floor get really hot what are some of the issue that will cause this problem,,,,you guy are just amazing love it always my favourite truck congrats for this great success,,,
214,,,,,,,,,,,,,could be heat shield thanks for watching be sure to hit the sub button,,,,love it,,,
215,,,,,,,,,,,,,we have code p24f6 on 2017 <BX> 780,,,,i hope i can drive this truck soon in euro truck simulator 2,,,
216,,,,,,,,,,,,,manuel that look like an at fault for the doser block i would have the truck checked out by an experienced tech before condemning any part thanks for watching and be sure to subscribe,,,,i hope i would drive it in real life i am wanting to become a trucker inchaallah,,,
217,,,,,,,,,,,,,<BX> ha been making these engine the same way for a long time knowing all the problem they have and not fixing them,,,,it will not be added they have not even removed the looking glass from mercedes new actor,,,
218,,,,,,,,,,,,,tat express inc what s pto usage,,,,armageddonracing 1000 km wooot a max speed is 90 km t and max 10 hour drive time in theory it 900 km in real world more like 700 850 km,,,
219,,,,,,,,,,,,,cmf we do injector cup all the time yes you are correct special tool are needed thanks for watching,,,,me too i can not wait,,,
220,,,,,,,,,,,,,think i read <BX> fix the injector fuel seal issue by adding a cup that need an special tool to remove and install,,,,same,,,
221,,,,,,,,,,,,,tat take to <BX> and replace all injector and some item for after treatment i love you video thanks for the great work,,,,wonderful love this,,,
222,,,,,,,,,,,,,your right been living with these common problem for 1060000 mile it s all been done at least 3 4 time,,,,the little mobile phone clinic gagy thetruckers diary,,,
223,,,,,,,,,,,,,why doe anybody use these engine,,,,insta,,,
224,,,,,,,,,,,,,thanks for watching and thank you for the support make sure to subscribe and turn on notification,,,,sho amo de paix o,,,
225,,,,,,,,,,,,,i have <M2> and i had the egr system replaced the cooler tub valve temp sensor and the dpf doser that got replaced and i am in 2020 760 all these have been replaced at 70 to 80 thousand mile so what else would go bad and the company i am with i have to idle which i do not like to do so should i buy myself a apu to stop idling,,,,why doe it still have mirror,,,
226,,,,,,,,,,,,,tat express inc what s wrong with idling,,,,i hate truck without mirror,,,
227,,,,,,,,,,,,,i understand that the company i am with doe not have apu s on these truck so they want driver to idle in the summer,,,,nice,,,
228,,,,,,,,,,,,,idling is not recommended,,,,kr sn video nicm n si mysl m e p ed 10 15 lety byli kamiony lep,,,
229,,,,,,,,,,,,,maintenance required ecu,,,,to asi jo ale tohle je peckaaa,,,
230,,,,,,,,,,,,,i would have unit looked at by an experienced tech be sure to subscribe,,,,<BX> king off the road,,,
231,,,,,,,,,,,,,i also see a lot of the lower dpf housing cracked at the weld by the def doser and also oil pushing through the oil sensor or injector harness and pushing through engine harness,,,,plz lunch this truck in pakistan the japanee truck is bulshit,,,
232,,,,,,,,,,,,,dean thanks for your input be sure to subscribe to support the channel,,,,mmmm nicer than the 90 s fh 12 6x4 tractor unit i used to drive although back then it wa the dog bollox,,,
233,,,,,,,,,,,,,i am loosing coolant on a 2015 <M2> engine with 570000 mile changed injector and cup at dealer still loosing coolant what do you think is the issue,,,,oh no stop watch at 012 not like this truck not good design and not safety,,,
234,,,,,,,,,,,,,777 i would definitely do a coolant pressure test to find source,,,,i do not like the infotainment screen to be there and i do not know why they do not move the gearshifter to the dashboard in form of button like in some older fm model,,,
235,,,,,,,,,,,,,i am having the same issue with 2016 <M2> any recommendation suggestion what might be the issue,,,,wanderfull,,,
236,,,,,,,,,,,,,what s the sign of def filter thanks,,,,<BX> the best of the best,,,
237,,,,,,,,,,,,,tat express inc what should be done at every 150k mile with def system my 2016 <BX> ha 660k mile i have never done anything about def system we are running team light load usually 63 64 mph,,,,2 44 the <BX> girl are so beautifuls,,,
238,,,,,,,,,,,,,adraham def system should be serviced every 150k mile,,,,ficou show,,,
239,,,,,,,,,,,,,of all the new engine out i prefer the <M2> and the mp8 which is the same you hit the nail on the head with this video i have a truck repair shop in texas a well and a far a internal fault the cup are defently the weakest link i would also mention if you hear your power steering pump making a noise do not ignore it change it it s a tandem pump meaning it also connected to the fuel a one unit i have seen the pump lock up and sheer of the gear on the gear train then it pull the engine time,,,,this is nicer than a car if it could fit in my garage i would take one,,,
240,,,,,,,,,,,,,well said,,,,new head lamp,,,
241,,,,,,,,,,,,,in other word never buy the <M2> engine buy d12 and forget about all problem if you make too many mile rebuilt the engine and keep rolling if you need a moneymaker then get <BX> d12 if you need a truck sitting in the workshop get <BX> with <M2> engine,,,,what u mean new it the same with more body metal in it lol,,,
242,,,,,,,,,,,,,thanks for sharing,,,,any road not u 75 between dallas and big cabin ok that road will dissolve kidney stone let alone tear a truck apart,,,
243,,,,,,,,,,,,,great video brother greeting from the united state virgin island st thomas in the carribbean u territory i am a journeyman heavy equipment mechanic i have nine year of heavy duty truck and equipment experience i wa wondering if you are hiring in texas i am willing to relocate can you give me the web address for your company thanks for the great video god bless you and your family,,,,lol yep,,,
244,,,,,,,,,,,,,isaac we definitely are looking for experienced technician send your resume to info tatexpressinc com,,,,my next car,,,
245,,,,,,,,,,,,,where are you located,,,,,,,
246,,,,,,,,,,,,,gabriel ban near dallas tx 116 s interstate 45 service rd hutchins tx 75141,,,,look good,,,
247,,,,,,,,,,,,,the <BX> brand in itself is a common issue,,,,,,,
248,,,,,,,,,,,,,repair are usually high in cost so catching issue early is a good practice,,,,bedroom for pockemon,,,
249,,,,,,,,,,,,,tat express inc im glad i do not idle mine much at all and in pretty happy so far but these <BX>s scare me,,,,reason to stay away 1 it s a <BX> 2 it s a cab over 3 it a <BX>,,,
250,,,,,,,,,,,,,bigtymin high idle time and lack of maintenance is common cause,,,,marceloevera2009 too right but i would add any european truck,,,
251,,,,,,,,,,,,,hi great video i have a 2010 <BX> with a <M2> i wa driving down the road and my coolant alarm went off pulled over and found a mix of coolant and diesel in my coolant tank took to the shop and they tell me that it wa the injector cup that failed i had them replace them with a new amp improved version cup and injector the mechanic called with another issue he found coolant in my fuel tank is that normal thing when the cup fail thank you in advance,,,,james harris ok still a <BX>,,,
252,,,,,,,,,,,,,replace all 6 injector i had same issue last week i replaced 6 injector that cost me 5000 $ good luck buddy,,,,marceloevera2009 this is a truck sold for european market cab over are the only choice on european road,,,
253,,,,,,,,,,,,,el che cross contamination can occur when there is injector cup failure there is no fuel cooler so the injector cup are the only area where coolant and fuel can mix,,,,why no designer think about u driver where a place for the driver why not improve driver comfort i am disappointed with the new model you lost to mercedes daf man or scania,,,
254,,,,,,,,,,,,,thinking about getting a <BX> 2016 498k mile <M2> eco engine $ 34k wondering if i should and if so what should i be concerned with first,,,,this is for eu road,,,
255,,,,,,,,,,,,,vernon i always recommend getting maintenance history and having truck checked out by an outside shop thanks for watching and be sure to sub,,,,incr vel excelente caminh o amei,,,
256,,,,,,,,,,,,,is running rough and burning diesel real bad,,,,su fucking anoying to have the gear selector down there,,,
257,,,,,,,,,,,,,wayne is your engine a <M2> are you getting check engine light,,,,even this is more luxurious then my car and house,,,
258,,,,,,,,,,,,,so bull gear are very rare better to check them while doing clutch,,,,scania will always be nr 1,,,
259,,,,,,,,,,,,,you can access bull gear to check for excess play with the air brake compressor removed the bull gear is covered by the rear gear cover and would have to be removed to access the bull gear,,,,45,,,
260,,,,,,,,,,,,,how much estimated life of a def pump,,,,,,,
261,,,,,,,,,,,,,guriver there is no set life span on def pump following recommended maintenance internals will ensure proper pump operation if you are suspecting an issue with def pump be sure to have it trouble shot by a experienced technician thank you for watching and make sure to hit that sub button,,,,the euro truck sim version of this truck will be crazy,,,
262,,,,,,,,,,,,,hey sir i am trying to buy a truck but i got two offer one for a 2016 <BX> vnl 790 and another one from a 2016 kenworth t680 which one would you recommend me to buy the one that have le mechanical issue thanks,,,,but last <BX> fh released fh 12 which mean there are not update every year this truck and in ets2 there s no need for this gadget most important is to truck drive,,,
263,,,,,,,,,,,,,tat express inc thank you so much sir,,,,indeed,,,
264,,,,,,,,,,,,,sure we can plan that video closer to winter here is trey s email address i know he is really busy with his business but shoot him an email trey driver me com,,,,the driver is drinking far too much coffee,,,
265,,,,,,,,,,,,,tat express inc yes please also make video about how to protect your semi engine on winter time i do believe is very important to learn well now i know where to go to fix my semi can you give me his email i am interested in make a intro for my youtube channel thanks a lot,,,,,,,
266,,,,,,,,,,,,,thanks for the support i will work on getting more in depth content so you guy can learn more trey driver is the producer of our video,,,,gagy the trucker s diary that s a great way to get yourself to an early grave coffee is a pesticide not suitable for human consumption,,,
267,,,,,,,,,,,,,tat express inc thank you a lot i am really learning a little bit from you and another question who edits your video and that intro,,,,jan schlossar true excessive coffee can dehydrate but fruit juice is full of salt and sugar energy drink are even worse when i saw a dietician they suggested cutting my coffee back but to totally avoid the other two and the data wa scary i have to see them bi annually and they have all given the same advice,,,
268,,,,,,,,,,,,,can u help me to why my <M2> below black smoke and low power i check turbo leak injectre etc etc all thing,,,,check his log he s been rolling for 36hours straight,,,
269,,,,,,,,,,,,,kamal are you getting any check engine light is there a chance you can bring the truck to the shop so that we can better assist you,,,,tanja dworak joe,,,
270,,,,,,,,,,,,,what cause a leak on the back of a <M2> engine right above the transmission and how much it cost to repair,,,,haha get the north american <BX> next vnl,,,
271,,,,,,,,,,,,,on my 14 it wa leaking from the rear upper timing cover i pulled the doghouse 6 bolt from the cab floor firewall for easy access and changed the seal myself,,,,the vnl is built with the u market in mind so the old tech and low quality ai not suited for the rest of the world just a almost all other u truck and car not all that surprisingly have close to no marketshare outside the u,,,
272,,,,,,,,,,,,,the rear timing cover right in the bottom curve usually leak on this engine if it ha an i shift it s easier to pull the transmission to get to it the rear bolt of the valve cover bolt right into the top of it,,,,1,,,
273,,,,,,,,,,,,,ruslan where are you from can you pas by shop so we can get some eye on it,,,,euro truck simulator 2 baby,,,
274,,,,,,,,,,,,,tat express inc i am pretty sure it s gear cover how much doe that job cost,,,,<BX> top nao adianta a tecnol gica est ampliando mercado futuros,,,
275,,,,,,,,,,,,,ruslan i would have to look at truck to be sure but it may be leaking from rear gear cover or valve cover,,,,el sue o de todo camionero gracias por existir de la tierra al cielo vellisimo no tiene rival,,,
276,,,,,,,,,,,,,you should show the part you talking about so we can know what we are looking to check like where the leak coming from thank you for sharing,,,,i think i like new <BX> it seem s like it this time more for the driver not for the bos who only want fast money,,,
277,,,,,,,,,,,,,tat express inc i like your video they so helpful for new mechanic like me can you make a video on a d 13 overhead thanks,,,,i love coe s from europe i wish we had them here in america but the sleeper would need to be larger for otr especially on our 34 hour reset,,,
278,,,,,,,,,,,,,mj good idea we can cover part location on <M2> thanks for watching and make sure to hit that sub button,,,,wiikendz i did thanks for the tip very nice truck,,,
279,,,,,,,,,,,,,i work for <BX> construction equipment dealer i see alot of <M2>j engine in loader and haul truck and can honestly say we do not have many issue injector and cup and aftertreatment fault mainly good video,,,,look up scania longline and dream xd,,,
280,,,,,,,,,,,,,thanks for watching and thank you for the support make sure to subscribe and turn on notification,,,,,,,
281,,,,,,,,,,,,,have scr evalation code and derate the decomposion tube is leaking andinlet nox fault is on an off also faut code temp def on off replaced hydtocarbon module and 3 code appeared alol have fmi 5 all solenoid are showing low voltage open ground,,,,,,,
282,,,,,,,,,,,,,firebaugh california,,,,0 02 it look like road in croatia,,,
283,,,,,,,,,,,,,rocky it is tough to make out your text but it seems like your truck is derated where are you located we would be more than happy to help,,,,mini bedroom yes but not in this cab europe driver have le space than a dog in his kennel,,,
284,,,,,,,,,,,,,can you list price for the work you are speaking in hour and part,,,,euro truck have wider cab,,,
285,,,,,,,,,,,,,tat express inc all of them for a head up i bought this very truck and just wanted to have a head up i mean it too late now because i bought it but would still like to know what i am in for lol i never saw your response to my post back then,,,,believe it or not biggest is not always is not neccesarily the best we have a lot of restriction regarding dimension in europe and many u truck and trailer would find some of our european road some of which are in scandinavia difficult to get down or pas other vehicle like other lorry,,,
286,,,,,,,,,,,,,thank you for your info transmission is what i would like to know auto shut i i mean auto i shift,,,,europe driver are half the size of the u one they do not need a 2 meter wide bed to fit the belly,,,
287,,,,,,,,,,,,,corey what type of service are you interested in,,,,jan schlossar what nonsense would that be jan i have spent my whole life living in them and i can tell u that that the fh4 cab is 1of the coldest cab why is enchanted insulation a option when you order a fh4 it called cost cutting go and learn something before you tell me nonsense,,,
288,,,,,,,,,,,,,hi i have a 2013 <BX> 780 with <M2> engine i got spn 5443 fmi 13 code i do not know what it exactly problem is please give me some advice thanks,,,,jan schlossar got to agree with you,,,
289,,,,,,,,,,,,,degaa that code is related to the hydrocarbon doser troubleshooting is needed to determine cause of fault,,,,viking power,,,
290,,,,,,,,,,,,,damn it seems like everything on this engine is bad pls is there any thing positive about this truck,,,,here in the u is called junk,,,
291,,,,,,,,,,,,,tat express inc pls am buying a truck with <M2> i will be coming to your office for a check up 655k mile,,,,luxury truck,,,
292,,,,,,,,,,,,,kelvin maintenance is key a long a you are keeping up with maintenance the engine doe great thanks for watching,,,,very beautiful truck but seems that there a lot of cheap plastic part in the cabin,,,
293,,,,,,,,,,,,,also what is the hazard of not doing the egr cleaning right away like your vids watch them a soon a they come out,,,,,,,
294,,,,,,,,,,,,,tat express inc hi how many hour labour for egr cleaning,,,,that s <BX> ok,,,
295,,,,,,,,,,,,,egr cleaning are very important a clogged egr cooler can cause more issue thanks for watching,,,,my best truck on the road is vnl 760 usa much bigger then this model got plenty of room inside,,,
296,,,,,,,,,,,,,how much work to remove and clean an egr cooler on a d16 my egr temp come on regularly a a code,,,,szymon jarczewski can you explain that,,,
297,,,,,,,,,,,,,doug i would schedule a full day for removing cleaning re installing and testing for leak,,,,im not talking about u truck i am talking about <BX> truck in usa it s all made by <BX> engineering but the one here got bigger room inside and the engine is much better i am not saying nothing bad about this one they are made for europe route because they are not wide enough a we have here in u,,,
298,,,,,,,,,,,,,a truck is a truck just bought a 2006 woth 1 5 million mile i am goin trucking i jus sub to yah channel would luv to take this truck to you soon maybe have you rebuild this <BX> engine heyyyyyy no def tho thats niceeee,,,,u truck technology is 30 year behind european vnl is an exception it is only 10 year behind,,,
299,,,,,,,,,,,,,may pen clock come on by,,,,i only want to know will it be in euro truck simulator 2,,,
300,,,,,,,,,,,,,injector cup have always been a problem with detroit,,,,kurwa jak on dosiegnal tego psa zeby go poglaskac ma zajebiscie dluga reke 2 07,,,
301,,,,,,,,,,,,,detroit and <BX> come from same engineering,,,,no to asi preto e kreslo i lo bli ie aj zo psom,,,
302,,,,,,,,,,,,,mark we have seen injector cup fail on detroit a well thanks for watching,,,,albo ma o miejsca mi dzy fotelami xd,,,
303,,,,,,,,,,,,,on a 2012 <BX> with d 13 how many hour do estimate to repair the bull gear in the rear gear train a ball park estimate is good,,,,kaina didele kokybe prasta,,,
304,,,,,,,,,,,,,60 hr,,,,<BX> fh scania s v8 king of the road,,,
305,,,,,,,,,,,,,tat express inc i am at 702 622 9847 issue is no start we had the fuel filter housing replaced on the road no sure fix it got the unit home driver had to keep pumping hand primer to limp it to our yard we loosened the fuel pump pressure line it appears no fuel pressure and shop replaced the fuel pump on the old pump i noticed metal shaving unit is a 2012 d 13 i am being told these were prone to bull gear failure thank you for your feed back,,,,just onlyme it doese not even come remotely close lol a m550 ha 2050 nm peak torque a fh700 ha 3150 nm peak torque,,,
306,,,,,,,,,,,,,jim what is a good contact number for you what type of issue are you experiencing,,,,shreck m 550 cummins eats a 700 <BX> do <BX> measure power without the compressor or power steering etc etc attached i think so,,,
307,,,,,,,,,,,,,em ch clip m i c a anh n,,,,just onlyme put a 700 <BX> motor in one and it would much better,,,
308,,,,,,,,,,,,,tat express inc d ng r i anh,,,,just not for long if you put big weight behind it,,,
309,,,,,,,,,,,,,b n th ch n,,,,cummins western star or kenworth king of the road here,,,
310,,,,,,,,,,,,,had 2 <BX>s replaced injector at 900k on one of em and the other one we traded at 850k with minor issue maybe it go on maintenance too i love your video very helpful,,,,my favourrrrrrrite <BX> fh,,,
311,,,,,,,,,,,,,unzem mine is out of factory july 14 788k mile now ran team solo still original injector cup anything i am doing wrong by the way i got a webasto engine preheater there s a theory very cold start effect the injector cup or running empty on fuel,,,,what about the new <BX> vnl 2020 that truck cab ha been expanded and it look different on the exterior but the inside is awesome with a bed that raise and tv monitor and more you have to give <BX> some credit for making thing with their truck better not all bad i think,,,
312,,,,,,,,,,,,,not sure about that i work for a fleet that doe regular maintenance and pm on ours i have replaced countless cup and injector mainly around 4 500k mile but have done several at 200k mile we are setup with mack to do warranty repair so that s why we didnt send them to the dealer,,,,i love <BX> best truck in the world we drive only <BX> her in algeria becaus it the best for ever,,,
313,,,,,,,,,,,,,thanks for watching and thank you for the support make sure to subscribe and turn on notification,,,,haha you drive only <BX> so you do not know who really is the best,,,
314,,,,,,,,,,,,,and bull gear failure,,,,kiko bonnesi,,,
