Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
118,,,116 s interstate 45 service rd hutchins tx 75141,iya ma begitu agar oli yang terjebak di dalam situ bisa keluar dan hasil penyetelan klep bisa maksimal,thanks for this video,,,,,,,,,,yamil malave tirado wow that s a great deal i am in the market for a truck can you send info,,,,,
119,,,i am having steam coming from the truck any idea why,hadir nyimak bosqu,servi o de qualidade,,,,,,,,,,my 2014 <BX> cost under 20k with 396xxx mile from penske,,,,,
120,,,steam coming from where,,ninder khella qual seu pa s,,,,,,,,,,these guy always get hosed buying truck hosed repair hosed you do better taking your $ 20k to an auction and buying a truck so you can see what it look like before some douchebag used truck dealer cover up all the sin of it s past hey but what do i know i have only owned truck for 40 year and have my own shop terminal but hey you guy keep listening to the salesdouches who talk like preacher and have hand like a woman you all deserve what you get,,,,,
121,,,i am having and issue with getting the truck to start i replaced the purge valve and the cracket case breather gasket the truck wa starting fine before that but now it wont start what could it be,,ninder khella ha,,,,,,,,,,alexey slobozhanin 6000 7000 work plus used engine lool,,,,,
122,,,fill fuel filter and use hand primer until it is firm try to crank and prime a couple time,bang kalo engine <BX> d12 errornya 2301 5 apakah yang rusaknya ya engine tak mau hidup,luciano coelho ha,,,,,,,,,,you got a new rebuilt motor why buy a new truck and get into another financing b every time you put a new part on an engine you do not have to worry about it for 2 4 year,,,,,
123,,,i have 2016 <BX> <M2> it ha egr valve gasket replaced 10 time by different <BX> dealer they replaced egr valve and exhaust manifold but could not stop gasket leakage truck performance very low when uphill the gasket leak from top side between the gasket layer please help,setau saya error tsb injector nomer 1 dan ini adalah error yg muncul untuk <BX> alat berat atw vce sedangkan yg di bahas dalam video ini adalah <BX> truck memank mesin sama yaitu <BX> engine tetapi <BX> truck beda electronic aristecturenya dan beda pula shop manualnya klw di truck namanya impact klw di alat berat namanya prosis contoh ada error yg nampilin pake mid atw code seperti trouble sampean dan sekarang <BX> truck new range atw generasi terbaru itu sudah pakai electronic arsitecture yg terbaru dengan mengunakan code abjad diawal sudah seperti passen gger car seperti c untuk chasis berarti error kelistrikan di area chassis atw b p atw u yg mendeskripsikan dimana kerusakan terjadi karena <BX> generasi terbaru control unitnya lebih bnyak dri generasi sebelumnya balik lagi ke error 2301 5 klw tidak salah itu error bagian engine khususnya injector 5 itu adalah penyebabnya saya lupa apakah itu short cirkuit atw short to ground atw intermitten harusnya klw sampean punya prosis bisa lebih gampang mendeteksinya bahkan lebih gampang lagi menggunakan techtool sekian terima kasih,when taking the rockershaft loose you should have pulled the rear 18 mm bolt and all the front 13mm bolt then loosened all the rear 13mm bolt in stage with the plunger on the exhaust brake rocker before you put the lifting tool on you can use old red or green orings and put them around the plunger and the rocker to hold the plunger so you can keep them in place and the cup pulling tool can stay together i use the same one and do not take it apart and your cup swedging tool should be updated to the new style just my input from another <BX> mack tech,,,,,,,,,,when i bought my first truck i got lucky it wa a good series 60 with egr that later on i took off and it revived the engine million mile and 7mpgs but the engine had minor leak next time i buy a truck im bringing a mechanic cause a dealership can not sell you a truck with any leak and ill have mechanic check everything on it,,,,,
124,,,tat express inc sacramento ca,bang itu kan injector <M2> yg di video ad 4 kabel yang di socket injectornya nah untuk mengetahui kerusakan solinoid injectornya brp ohm ya hambatannya dan berapa voltage arus yang mengalir ke injector kalo kita ukur dengan multimeter dan kutub postif dan negatifnya mana ya karena 4 kabel saya jd bingung,cardinal truck service p,,,,,,,,,,stevie mcintyre why not,,,,,
125,,,i would have tot see sealing surface where you located at,oke siap gpp bang makasih sdh sharing,thanks for input i did unscrew in stage in video like you do but i only do middle 3 or 4 front or rear faster that way i will try your other suggestion though,,,,,,,,,,do not delete it fix it,,,,,
126,,,thank you man i have a question my question is i have check engine and dhen i review the fault after that it show me this sa 0 spn 102 fm1 18 do you have any experience with this thank you,<BX> truck sama <BX> artic aja juga beda bang error code nya,where are you located and can you please provide contact info i need my injector done,,,,,,,,,,i want to delete my egr on 07 columbia can you please send me some advice on how to do it,,,,,
127,,,2013 <BX>,maaf bang error code nya beda dengan di <BX> truck saya belum tau klo error kyk gitu saya jg belum pernah ngerjain unit2 besar cm khusus truck aja bang maaf ya bang,cardinal truck service i need to replace the cup and injector on my 2010 <BX> <M2> but the truck ha been deleted can you still program the injector,,,,,,,,,,they got you in fast for a fkn reason lol,,,,,
128,,,cummin engine,begini ternyata cara setting klepnya <BX>,singto syvoravong sure email me at semitrucksdiy gmail com thanks,,,,,,,,,,lol yup but when you lose like 6 k a week and the next best option wa 2 month out that s alot of lost money,,,,,
129,,,what type of engine,om ada shop manual singkat untuk adjust valve engine d16,do you overhaul d12 and how much it cost,,,,,,,,,,r u a o o with only one truck should have bought a t680 better off le breakdown the whole industry know <BX> is just not a great truck they have way to many problem,,,,,
130,,,fail regen parking break check what could be cause,440,nicely done,,,,,,,,,,i got a reman <M2> last year after double idler gear failure imo better solution i paid about 24 000 $ 30 000 cad im in canada for motor 33 000usd installed by <BX> come factory torque spec with new timming gear 350 000 mile warranty on everything,,,,,
131,,,could be def dosing system you could start with a quantity control test,mari saling support bang,and i get impatient changing guitar string,,,,,,,,,,40johny no way it wa that cheap i have done that job a few time in canada a a mechanic,,,,,
132,,,tat express inc thank you figure that out but doe not stop regen cause temperature not met only giving around 700 not passing that,terimakasih atas informasinya sangat bermanfaat sukses selalu,really good video,,,,,,,,,,when you first purchased your truck did you take it to a mechanic and have them go through everything that need to be replaced updated from bumper to bumper before u drove your first load,,,,,
133,,,if parking brake switch is faulted it will not allow regen,melu mbledosske ma bigi semberete wi tak genti abang dadi abu abu singgah2 o d bimoh ku yo,how much would you charge to come to arizona and teach our yard mechanic how to perform this job we would pay your flight and hotel it be nice to have some overhead adjustment video our mechanic are really good with other engine it just <BX> that they avoid any major repair for example they did a head gasket on a 13 and had some problem with it <BX> dealer are really expensive and always swamped with work great video btw thanks,,,,,,,,,,even if a mechanic found problem after purchase it doe not matter you can not take it back no dealership is gon na let you take their truck off the lot to take to a mechanic shop that s a folklore lol,,,,,
134,,,hello my friend you are doing great helping most needy driver those who can not effort to go for repair in some relentless mechanic shop like my self that been said i have an issue if you help me please just purchased a 2014 <BX> <M2> on the way i noticed that rpm doe not exceed 1000 when idling but when driving work normal after two day the engine light turned on and the truck reduced miner power a well and revealed code p04d900 that indicates egr valve my concern is this the correct dtc or not and if i open and clean it or replace it should solve the problem or could be some else too please direct me on this sincerely yosef noory,nyimak ma bro yg lagi ngebengkel mobil <BX> nya,need to add update to the new installer the one you are using is pulling the bottom of the cup when it is installed the new tool pushed down when installing,,,,,,,,,,yup never had any really bad shit happen for over 2 year,,,,,
135,,,for <BX>s we would have to hook up to the truck to get the exact description or you could call the <BX> hotline with the code and vin 800 528 6586,kalimantanya mana bang di pt apa,nick purcella yea this video need a few update but no time now,,,,,,,,,,all that trouble to make $ 1 a mile,,,,,
136,,,how do you remove the evaporator core i got a 2015 <M2> day cab,kaltim bang,cardinal truck service im talking about the cup puller you do not have to take it apart,,,,,,,,,,trucker bb 3 to 4 a mile wow you are in the 1percent of the trucking population the other 99 percent is barely making any money so you probably know something that we do not know but that is good for you you can afford to be robbed in a engine rebuild i am happy for you that you are making that kind of money if o true because honestly i do not believe you but hey maybe you do have the unicorn job that we all want psdt i bought a 2015 <BX> with 580k mile for 32k running in perfect condition,,,,,
137,,,it is behind dash be sure to subscribe,kerja di tambang mana ma singgah ya,this tool push down and run a pin through it to spread out the bottom can not get the cup on without taking it apart,,,,,,,,,,well rate are not that bad still getting 3 to 4 a mile but thanks for the comment lol,,,,,
138,,,hi which do you recommend to a new owner operator is <BX> a good one to start with i am looking for something that i will put some money in it and have it running and hauling worry free some help please thanks,ok bang,also you don t have to take the puller apart like that each time it can stay a a whole unit,,,,,,,,,,hi trucker bb i work for veteran truck and trailer we are a independent shop in hudson wi i have worked for multiple dealership including nu and we offer the same warranty a the dealership do we are also military owned and also have multiple veteran that are employed there a well specializing in all make and model also offer on site repair very knowledgeable in <BX> s just located off of exit 2 in hudson wi right across the mn wi border come check u out ask for steve thanks,,,,,
139,,,all equipment can be good a long a it ha been well maintained,,greeting from dubai,,,,,,,,,,nice,,,,,
140,,,question what s the best truck to buy for owner operator for first time,salam kenal ma bro ma bro sy baru belajar mekanik ma bro klu <BX> fm 12 420 masalah nya makan oli 1 hr 2ltr apa aja yg harus di ganti ma bro mohon petunjuk nya ma bro,excellent explanation,,,,,,,,,,this is the most annoying video ever just give the total for the rebuild too much talking and so little said,,,,,
141,,,which ever truck you decide be sure to get maintenance record and have it checked by an outside shop,ok ma oh ya ma <BX> 240 ini ma tiang sokar piston nya memang macam patah gitu ya ma pasal sy pernah buka sokar <BX> fm12 fl 10 ada gigi ny di sokar nya mohon petunjuk ma,,,,,,,,,,,wow they robbed you big time change part dose not need to be changed,,,,,
142,,,t t express i watch your video thanks for the great information you give u always,di cek aja ma masih bagus apa tidak itu klep nya,very informative video where can i purchase his injectore sleew remova installer,,,,,,,,,,hey brother you said you had the rebuild at just under 800k do you recall the number of hour that were on the truck at that time i am looking at a <M2> with 600k but only 15k hour and all the maintenance is solid,,,,,
143,,,thanks for watching be sure to subscribe,oh ya ma klu klep nya bagai mn apa harus di gosok lg,anywhere online amazon,,,,,,,,,,sound good check the shit out of the truck test it hard and when you park it go underneath and check for leak,,,,,
144,,,i am interested in more diy video on <BX> vnl <M2> i replaced aftertreatment shut off valve myself a well both nox inlet and outlet sensor not mention battery and air connector that leak over time i am interested how i can replace bottom housing that leak oil and also how to replace or adjust engine brake inside engine housing because after 1500 rpm it start to hold le and make vibration feel like something is not right also i have manual 10 speed eaton transmission and would be interested hot to change clutch on the truck maybe will be useful for owner see how to change sealing ring that leak air or oil gasket too drive rod e t c,rhasya mhasya itu di lihat klo seumpama samean pa awal bongkar cylinder head tidak di top kan timing nya kalo awal bongkar sudah di top kan insya allah semua marking nya akan ketemu,tap the bottom of the cup and tread a slide hammer into it and pull out the cup easy and cheap do not need expensive toll to do this job,,,,,,,,,,also ha the ishift,,,,,
145,,,,baik ma berarti yg di no yg ada di flaywi tak perlu fi lihat lg ya ma,really nice video and tell me please why want replace injector cup how we know that,,,,,,,,,,trucker bb thank you i just heard back from the guy with the truck and it actually ha 11000 hour and 600000 mile with only 2 300 idle hour what do you think about purchasing this truck just in your opinion he want about 33 000,,,,,
146,,,i have a mp8 mack with high oil temp around 235 coolant at 178 any idea no code,makasih ma ilmu ny di salurkan semoga bermmpaat buat saya jika gk di tarik spring saat penyetelan valve buang itu gimana,semitrucks diy thanks brother i got it,,,,,,,,,,21k hour,,,,,
147,,,coolant temp 167 203 degree oil 194 243 degree oil can get up to 262 degree with full load,sama2 bang,upat fernando depends on the diagnosis after looking at other thing but some thing are losing coolant hard start after sitting or misfire for injector you do not always get check engine code,,,,,,,,,,change your oil every 20000 mile semi synthetic and do not listen b 50000 mile it is b,,,,,
148,,,i have a 2014 <BX> vnl <M2> i keep getting code sa 16 dtc p113300 come and go any idea,biggy feri terimakasih ma,xool bro awsome,,,,,,,,,,actually you should change you oil when it break down from my experience oil viscosity break down about 8 11 000 mile if you still driving with it after that it s sort of like drinking your own piss instead of water,,,,,
149,,,sound like an issue with doser shut off i would recommend it getting tested with ptt,nanti celah atau clearence nya tidak maksimal bang karena ada oli yg terjebak diantara piston veb nya otomatis piston akan sedikit turun,,,,,,,,,,,20k wat a waste of fkn money you are an idiot,,,,,
150,,,2016 <BX> <M2> just put new battery in thinking that wa the starting issue but it still is almost like almost dead battery turn the key and it act like it trying then doesnt then after about 4 turn of the key it turn right over i am thinking starter is going bad but i do not know where it is on the <M2> can you do a video or picture zoomed out and then somewhat in close so that i can see it location thanks in advance,waalaikum salam kk salam kenal,,,,,,,,,,,big truck big buck at least they got you right in down a couple week not month keep that truck now you know the exact recent history of what s been done to it make that money back driving and then some best of luck,,,,,
151,,,could be starter be sure to check connection are tight,cukup rumit ya cara setel klep nya,,,,,,,,,,,how much is the new engine,,,,,
152,,,awesome video thank you for making this i am dealing with a hard start condition i have replaced the top front check valve and my davco check valve all fuel tank vent tube are good do you recommend replace check valve on fuel filter housing or replace entire housing also what about the o ring in the allen wrenched plug behind the hand pump primer,klo sudah terbiasa mudah kok,,,,,,,,,,,60k,,,,,
153,,,tat express inc i do not have any bubble in fuel tank from return line how do i check for external leak how do i see fuel rail pressure at start up when i park it front facing down hill it take a few day for hard start to show up and only take about ten pump on the primer when i park it front facing uphill it happens over night and it take a really long while to get it primed after i replaced the front top check valve it started fine for 2 week then i had it serviced and the mechanic who did my pm put my filter on way too tight and it wa terrible getting it started until i put a new filter on it,like 51 s,,,,,,,,,,,look like you should look around for a good used engine for a backup plan,,,,,
154,,,are you sure you do not have an internal leak also have you checked for external leak can you see rail pressure at start up,,,,,,,,,,,,in order to get the best warranty possible you have to change all the required part to be eligible,,,,,
155,,,i drive a 2018 vnl and i shift automatic and when i accelerate it shift hard and the white i light come on when i accelerate i have it to the floor but i am hauling over 96 000 pound of sugar beet and ha 12 gear,bang kalau top timing di flywheel nya brp,,,,,,,,,,,keep ya truck buddy we got the same truck with arrow,,,,,
156,,,probably need a main box check and see if you hear grinding noise in gear 1 or reverse,salam kenal ma rido bagai masa mesin ma d9 nya apa sudah ok ini sy baru belajar mesin <BX>,,,,,,,,,,,cox freight call pittsburgh power they can clean up your emission without deleting it do it right,,,,,
157,,,amtrak it would be best to see what code is being triggered,biggy feri bang minta wa nya donk mau nnya bnyak aku bang,,,,,,,,,,,trucker bb i am always having trouble with my dpf system it straighten itself out i am sure what s happening,,,,,
158,,,need help so i got my 2016 <BX> fixed at this shop in philadelphia i wa told i had to clean my dpf i had to replace the doser otherwise the truck would not do a regen and they also said i had to replace one of the injector not sure which one and also 2 knock sensor after all of this the truck seemed to run okay for few day but then i noticed something odd about the transmission i never had any issue with my transmission before the problem is becoming more and more obvious when cruising on a straight road it automatically downshift to lower gear for few second making the engine scream when pressing the gas you can feel a bit of a vibration never had this issue before and also when backing up a trailer it start reversing with r1 which make the truck jerk and shake crazy so i have to manually upshift the gear to r2 i called the shop and they can not give me any tip other than calling me back to the shop can you guy help me out figuring out what might be the issue thank you,ridho mekanik mid berapa psid atau sid berapa trus fmi brpa,,,,,,,,,,,sweet,,,,,
159,,,a if the transmission is not throwing any code than we would have to run self test on transmission to find root cause thanks for watching be sure to subscribe,biggy feri fmi bang,,,,,,,,,,,should have had a fire at the first sign of trouble a flare between the duals work probably better to keep the cab trashy and smoke carelessly,,,,,
160,,,basically everything on <BX>,biggy feri topnya ngambil d gari belakang tdc bang,,,,,,,,,,,lol,,,,,
161,,,thanks for watching and thank you for the support make sure to subscribe and turn on notification,ni blm vull ku view dan skrng ku fullin 13mnt yah,,,,,,,,,,,idk if it s worse having you pay the $ 34k or it taking 7 47 minute to find out how much you paid jk i have mean humor thanks for sharing good luck i can see the pain in your eye financially speaking you would get the base job for 20k instead of spending the extra 15k on problem you have not encountered you essentially already paid for a problem you have not encountered yet then when you add their interest rate compounding on you you really would be better off going with the base you said to give some advice the borrower is slave to the lender edit i know nothing about truck wa just curious about the <M2> engine,,,,,
162,,,i have just replaced a head but now low power could i be i tooth off on timing gear if it wa will it be like turbo not doing right it wa hard to tell the mark on the crank in the hole if it is one tooth off before i get a turbo thanks,mkasi bang,,,,,,,,,,,good comment thanks,,,,,
163,,,found that it wa off time and turbo wa in bad shape will start up later this week,joss amakin nambah pinter,,,,,,,,,,,you poor guy the devil you know,,,,,
164,,,<M2> <BX> have you tried a compression test,oke,,,,,,,,,,,we have all seen him before,,,,,
165,,,tat express inc head had valve damage and cause crack liner it wa hard to find exact flywheel tdc cam wa not perfectly in center of the tdc mark but i thought 1 tooth might push it the other way off i think if not perfectly aligned it will code 21 and possible affect turbo boost when going down the road sound good in shop but active engine position data erratic code not sure if it had that code before new sensor no change,l27 hadir nyimak bosque kinclong sekinclongnya engine nya,,,,,,,,,,,financially speaking you would have been better off getting another truck you paid more on the overhaul then what your truck is worth,,,,,
166,,,if issue happened after repair then the problem could be with the repair why wa head replaced,makasi bang,,,,,,,,,,,not a chance he would have been better off borrowing more money enslaving himself to longer higher payment,,,,,
167,,,this video about nothing,dulu kuliahnya jurusan apa bos kok pinter bngt,,,,,,,,,,,that s what a isx rebuild cost 2 year ago do not ask,,,,,
168,,,thanks for your feedback be sure to subscribe,stm mesin,,,,,,,,,,,fuck that,,,,,
169,,,this video about nothing not goooood,mntapp terbaik bosku,,,,,,,,,,,keep it your good for another couple decade drive safe driver,,,,,
170,,,thanks for your feedback be sure to subscribe,istimewaa bgtt mksh ud share ya gan,,,,,,,,,,,thanks,,,,,
171,,,i have the mp8 mack same engine same problem i got the upgraded cup of course u need new injector deleted all the cleaning shit swapped the turbo and water pump now truck run strong a hell,nice bos salam silaturrahmi 1 sorry tlat sukses selalu,,,,,,,,,,,i would not be babying your freshly overhauled engine you need to get the ring to seat properly rev it run it hard if it wa to break they did it wrong jmo look up on google,,,,,
172,,,thanks for sharing your experience be sure to hit the sub button,makasi kak,,,,,,,,,,,i will try that,,,,,
173,,,covered all the normal issue we see on our fleet however we have got a new one that s stumping u been having a lot of 17 19 vnr s with the <M2> coming in with fuel system fault and when following the troubleshooting in <BX> tech tool it lead u to the 2 pumping injector test come up and show the 2 data not reliable but 4 and 6 pumping injector all test fine so we have been replacing the 2 injector and cup high pressure relief valve rail pressure sensor and running the overhead on them and the last few that s came through have came back with the same fault and the test come back saying the same thing 2 data not reliable any idea,nice skill for engine,,,,,,,,,,,you look sick i know i would be keep the truck she brand new now pay it off add to your fleet good run down,,,,,
174,,,bmxdirt check the continuity of the circuit with ecm unplugged,makasi bang ali,,,,,,,,,,,lol wa sick thanks i will try,,,,,
175,,,i thought the same thing however it s giving a mechanical system fault not electrical system the fault code it s giving is p025700 injection pump fuel metering control b range performance cam rotor injector a i stated the injector cup and rocker adjuster were all installed new the overhead wa set to <BX> s spec all torque spec to <BX> s spec new injector trim code wa programmed to ecm and we also replaced the fuel rail relief valve and rail pressure sensor on the last one it s still coming up with the same issue come back from a run showing a cel with the fault listed above and show the fault i listed above this make the 6th truck we have had in our fleet with this issue all with le than 500k mile on the engine surely they are not all electrical issue but i may be wrong,mantul gan,,,,,,,,,,,i wa at a <BX> dealership in romulus michigan in 2017 they wanted 15000 to rebuild a d12,,,,,
176,,,bmxdrirt what is the fault code,like 25,,,,,,,,,,,not bad to rebuild d12,,,,,
177,,,injector connector maybe,ilmunya bermanfaat nih kasih lihat sodaraku yg ngerti mesin2,,,,,,,,,,,probably best to buy a new truck to begin with,,,,,
178,,,i am not a mechanic at all but it sound like injector might be loosing connection or power,mantap terbaik,,,,,,,,,,,could not afford it,,,,,
179,,,good message thank you sir,terima kasih,,,,,,,,,,,owch mate how much wa a new engine because they have pretty much replaced everything,,,,,
180,,,thank you for subscribing,makasi bang fitrah,,,,,,,,,,,new engine almost 60k,,,,,
181,,,my cruise go off on it own sometimes do you know why,keren salam kenal,,,,,,,,,,,forget that call me 262 6176902,,,,,
182,,,tat express inc thank you sir,walaikumsalam l23 silaturahmi nambah temen,,,,,,,,,,,egidijus mickevicius do you do rebuilds or in frame,,,,,
183,,,would need to hook up pc could be ab or a switch,biggy feri sama2,,,,,,,,,,,so when no friend in a job only looking for dealer that mean $ $ $ $ $ $ you sound it to me between14 16grant,,,,,
184,,,on mine the idle gear that turn the power steer fuel pump went bad ate up all the gearing back there crankcase vent motor seal and the exhaust thin round gasket after the turbo just leaked fluid smoke during regen,trima kasih bang,,,,,,,,,,,egidijus mickevicius i am looking for a truck right now and will soon need a good mechanic i can trust you know of one i am in the midwest,,,,,
185,,,arthur thanks for sharing year bull gear is something i did not mention in video that we see often,mantapp infonya banyak banget komponennya,,,,,,,,,,,do not get me wrong what wa the first thought you ve been thinking to go with <BX> i love <BX> engine it solid if you know that engine,,,,,
186,,,bro tell me please how often should i change my crankcase filter breather,iya bang mesin diesel ini,,,,,,,,,,,,,,,,
187,,,crank case filter usually replaced every 300 400k mile depending if leaking oil or not,mantul ma bigi,,,,,,,,,,,i think you got robbed,,,,,
188,,,this is a junk truck <BX> cascadia all piece crap money for the shop no for the owner operator i love my detroit 60 c 15 n 14 isx until 2008,trima kasih yg mantul sasongko iki lho aku cuma dokumentasi aja,,,,,,,,,,,jedidiah ebay the same engine 11k,,,,,
189,,,thanks for watching and thank you for the support make sure to subscribe and turn on notification,itu apa yang terjadi bila pengajasan terlalu rapat spacenya ma,,,,,,,,,,,randy oliva,,,,,
190,,,<BX> <M2> 2008model loosing power and sometimes finish disiel in the filter what could be my problem,ngetes ae iki senior ku sama ma bigy,,,,,,,,,,,this is why i drive for a company,,,,,
191,,,air in fuel test,yang jelas valve klep nya akan cepat membuka dan lambat menutup nya,,,,,,,,,,,jedidiah well it wa about 3 and 1 2 year ago another 100k mile mean aboit 4 or 5 year worth of truck i think is a good deal specially when i didnt pay 1 3 of what that dude paid,,,,,
192,,,hi nice video i have got a question my water separator filter is dry and i got long crank start no check engine <BX> <M2> 2012 what i need to check fitst,hdr nyimak kk sngt bermnfat skli tipsy mksh dah sharing,,,,,,,,,,,claudia perez de alejo have fun with that when you are down again in a year,,,,,
193,,,i would do air in fuel test,sama2 kak,,,,,,,,,,,why not just to swap with used engine but just my thought,,,,,
194,,,<BX> s are not truck you keep after warranty,woke bos,,,,,,,,,,,trucker bb what is the cost for this warranty,,,,,
195,,,thanks for your input be sure to subscribe,continue toble shooting,,,,,,,,,,,the <BX> plus warranty is 4 year 450k mile,,,,,
196,,,excellent thanks again and that song is now on my playlist,trima kasih trobel shooting opo iki can not start opo lampu depan mati,,,,,,,,,,,trucker bb any way good luck and be safe,,,,,
197,,,rock on thank you for watching be sure to subscribe and ring the notification bell so you do not miss future video,tutorialnya sangat detail terima kasih,,,,,,,,,,,trucker bb well rebuild is almost the same you will never know how they rebuild and how long it will last yes of course warranty is the catch but warranty is only for one year my point is i can buy two used engine for that price and it will last longer then rebuild engine at unknown shop with unknown mechanic like i said it my thought pretty much gambling on both way,,,,,
198,,,i have a 09 <BX> with the <M2> i started the truck it run for about a minute and then died like you shut the key off and will not start back up or even turn over what could have happened,penjelasan yg menarik semoga bermanfaat buat yg lain klau sy kan tidak tahu menahu pasal ini,,,,,,,,,,,because i do not know anything about that engine at least i know mine is rebuilt and i am the one breaking it in the right way with a used engine your going to pay about the same and it could be a lemon,,,,,
199,,,check electrical system,trima kasih,,,,,,,,,,,b vedio,,,,,
200,,,i am looking to buy a 2014 <BX> with <M2> 13 425 1750 is this a reliable truck,teknisi handal lanjutkan mantap tutornya,,,,,,,,,,,u got ripped off,,,,,
201,,,i always recommend getting maintenance history and having truck looked at by an outside shop,selamat mlm kembali bos kuu,,,,,,,,,,,trucker bb gotcha i also have a <BX> but with the d12 if that would have been my bill i would be out of business glad to hear u back up and running be safe,,,,,
202,,,2014 <BX> i primed it but will not start it try but will not bust off,adjust valve n injektor mesinnya nampak canggih n rumit ya,,,,,,,,,,,the part on the <BX> plus rebuild and labor 35k had to get the truck fixed to keep running if dave syverson in albert lee mn screwed me that s a damn shame on them i had no other place to get me in a quick a they did so if i got screwed shame on them and i hope someone who know the price of rebuilds would comment and warn people away from that <BX> shop,,,,,
203,,,be sure that there is fuel in the filter wa the truck sitting or recently serviced,klo udah biasa tidak rumit bang,,,,,,,,,,,trucker bb just seems a lot for a rebuild no disrespect intended we always get ripped off when it come to these truck i been ripped off too,,,,,
204,,,have a problem with burning oil,slmt mlm kakk semangat trs ya kak,,,,,,,,,,,well can you explain to my sub how i got ripped off you seem to know right let all of u know how i got ripped off so u owner operator do not get screwed,,,,,
205,,,dave excessive oil consumption could me multiple item i would recommend getting looked at right away excessive oil consumption can lead to excessive soot build it and can cause major damage thanks for watching and be sure to subscribe,nice ma,,,,,,,,,,,got ta spend money to make money big dog,,,,,
206,,,what u r locatoin let me know at snmtruckingllc gmail com thanks,ilmunya sangat bermnfaat,,,,,,,,,,,TRUE,,,,,
207,,,116 s interstate 45 service rd hutchins tx 75141,mantab bang,,,,,,,,,,,well i guess ill keep my gutless d12 with 1 5 million for another couple of year good luck man u should be good now for another 500k to 800k and if you decide to get rid off it u can ask more,,,,,
208,,,excellent explanation i have d 13 875000 recently change head cpu injector coolant pressure push out from over flow cap plse reply,makasi bang,,,,,,,,,,,you can get them increased to quite a bit but cost you 2 grand will not be gutless anymore almost 500hp or better actually you can install d16 injector in d12 it will be firebreathing dragon,,,,,
209,,,tat express inc thanks,pak requset adjust valve dan injektor engine scania dc 13,,,,,,,,,,,being simpl ik couple of guy using d12 for step deck work and im using <BX> 630 with d12 for reefer 1 2 million mile and still running like a champ,,,,,
210,,,i would test to see if it s combustion gas if it s not cancel out air compressor,maaf pak sebelumnya di tempat saya alatnya cuma renault sama <BX> yang ada klo scania gak ada pak maaf ya,,,,,,,,,,,hey man is d12 engine is good for flatbed work,,,,,
211,,,my truck is shaking when is going to up on the hill what do you think the problem,mntap s l sukses mmpir jga ya,,,,,,,,,,,buying a used truck now is not a good idea anymore pre scr dpf truck you could do it and have a good chance of running decent mile with minimal downtime now it is really unlikely you need to know exactly what maintenance wa done and how it wa done you need the full repair and maintenance history of the truck and even then i would buy a new truck only the dpf system can eat you alive between repair cost and downtime if you do buy have a good amount of money saved you will need it expect the unexpected with truck it will break down plan ahead a much a you can always know where the <BX> dealership are,,,,,
212,,,are there any check engine light could be boost leak or fuel related,mkasi,,,,,,,,,,,all true,,,,,
213,,,my <M2> is producing a lot of heat inside my cab my floor get really hot what are some of the issue that will cause this problem,valve dan injector mantap,,,,,,,,,,,i have a dd15 freightliner i have been saving for a overhaul for when i need it you are sitting pretty now brother you can run that truck for several yr you should not have to spend to much on maintenance obviously now so enjoy stacking all that cash,,,,,
214,,,could be heat shield thanks for watching be sure to hit the sub button,mkasi bang,,,,,,,,,,,i will try,,,,,
215,,,we have code p24f6 on 2017 <BX> 780,met beraktifitas dengan jmpolke10senpai yaaah,,,,,,,,,,,i am looking at arrow truck to purchase a truck wa it worth your time to purchase from arrow,,,,,
216,,,manuel that look like an at fault for the doser block i would have the truck checked out by an experienced tech before condemning any part thanks for watching and be sure to subscribe,biggy feri siapsama2,,,,,,,,,,,i have put a lot of money into this truck any place that sell used truck your going to put money into it i wish i would of baught i 2 year old truck or new,,,,,
217,,,<BX> ha been making these engine the same way for a long time knowing all the problem they have and not fixing them,makasi senpai,,,,,,,,,,,good to see you back on the difference between 35 g and a new 50 g new engine is what the future of that tractor and business is could always be a solid back up drive safe,,,,,
218,,,tat express inc what s pto usage,mesin nya banyak bngt bautnya gan,,,,,,,,,,,thanks true,,,,,
219,,,cmf we do injector cup all the time yes you are correct special tool are needed thanks for watching,mesin diesel ini bang makasi,,,,,,,,,,,i think you made the right decision in spending the extra money stay the course brother in a couple of year your gon na be sitting pretty,,,,,
220,,,think i read <BX> fix the injector fuel seal issue by adding a cup that need an special tool to remove and install,hdr mnyimak bos ku salam kmplit skses sllu bos ku d tggu kmbalian ny bos ku,,,,,,,,,,,young stunt so a d12 with 1 4mil mile might be ok,,,,,
221,,,tat take to <BX> and replace all injector and some item for after treatment i love you video thanks for the great work,waalaikumsalam geng wow nice,,,,,,,,,,,kelly white best comment you said amen,,,,,
222,,,your right been living with these common problem for 1060000 mile it s all been done at least 3 4 time,ikut tambah ilmu bang tak tonton full pokoknya biar ilmuku bertambah,,,,,,,,,,,young stunt fact,,,,,
223,,,why doe anybody use these engine,biggy feri bukan bang itu cuma buat mempercepat aja setelah habisn1gb nanti lelet lagi,,,,,,,,,,,young stunt fact,,,,,
