Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
10,There are 3 tools <BX> sells for installing those timing covers. Two go on top and hold pressure down on the cover while you tighten the bolts that go horizontally and the third is a depth gauge for measuring the proper depth needed on the cam sensor. Just figured I’d mention that. Mine cover started leaking about 400k and I replaced it myself. It leaked most on a cold start. When it heated up it basically sealed up.,@J. Ramon Saucedo every 20000 kilometres.,I do have vnl 760 2019 <M2> engine when I shut off the engine it shakes the whole truck no cod<br />No check engine light <br />Thank you very much,شكرا لك على الدعم يا سيدي.,H0i. Is possible to measure Cyl Temperature with an infrared termometer and get real values? Where the dot must be put?,,Seriously... technology on a simple combustion engine is so slow to develop and seems so primitive compared to other technologies... time to start from scratch and do something different.,"I cannot make out when the injector actually injects from this animation.  On the <M2> engines, when the follower on the injector is compressed, does the injector inject fuel? Is there a needle valve inside the injector? Curios on how they work.  Thanks!",it&#39;s called <BX> green lol,"I need your help please!!! it&#39;s my first time buying a truck and I&#39;m buying a truck from the auction a <BX> 2017 390000miles and it has 8 codes, they are SA 16 DTC P205B64, SA 16 DTC P220F93, SA 16 DTC P24AF00, SA 16 DTC P245700, SA 16 DTC P009664, SA 16 DTC P01162A, SA 16 P040B64, SA 16 P011164.<br /><br />Should I buy It?",Thank you.  We appreciate the support,I wish I could afford one of these!! Canadian exchange rates are not in my favour at the moment 😞,,,I’d say stick with what you got. Great service.,"Extra 50 hp, hm, take that EGR out, take that valve&#39;s on off- out, take that exhaust treatment out, and I get that 50 HP or more for nothing....ha ha. TH",,Muy bueno Gracias,Let’s talk DIESEL. Thanku 👍,Please advise on a decent diagnostic tool/software for <M2> <BX>. I&#39;d really appreciate it
11,Looks like a pain in the butt to me,What year,Oh sorry I forgot  tell this it’s I shift,Sorry TAD 1641 GE,What about the residue or brush bristles that are falling into the cylinder?<br />What if pieces get between a valve and seat?<br />I see videos saying don&#39;t get loose EGR soot into the intake tract.<br />Wouldn&#39;t this be the same?,,D16 &amp; <M2> very good engine is the best! Thanks for vidéo !,<BX> is a well built engine the components are easy to get to replacing filters is simple camshaft seem to hold up and the aftertreatment system is top of the class.lets see how these new 2018 engines work with the new turbo compound addition,What is price that engine,Video is great. You could pump up the volume though,"Years 2015,16,17 and 18-21 same location same style?",It sounds likes the dt12 transmission. In the new cascadia,,,"That’s INSANE. What the heck does a new factory motor cost, 50 grand?!?!?","You may get 50Hp for nothing, but the rest of us breathing your carcinogenic exhaust will pay",,Muchísimas gracias a ti Leonardo por tu comentario cuidate mucho saludos dios te bendiga 👍👍👍👍,"There is not an exactly time about when you should change the engine harness, but usually, when your technician tells you there is few codes relate to the harness (open circuit, short to ground, etc), that will be a good time to replace it. Or if your harness has a clear damage spot you should replace it as well. Thanks for watching.","I just use tech tool, the <BX> program. There is a lot of smaller little devices that can help read codes and sometimes clear them but I don&#39;t have much knowledge about those."
12,"I’ve had 2 company trucks both <BX>s with <M2>, one a 2010 &amp; the other a 2014. 2010 650k 2014 550k both have had nothing but engine issues. The company then gives me a loaner truck, also a <M2> <BX> the second day I was driving it that truck breaks. Trucks are maintained at my company, I just haven’t had any good luck with the <M2>.",How often you have to do it?,Hi i have <BX> <M2> it looses power when we make a stop i already change clutch break paddle switch but its still same problem,Maaf bos gak bisa.,Thank you for making this saved me from big mistakes,,wrxassa Nan je suis seulement mécanicien dans un garage <BX> Trucks ;),"Yeah until the ECU screws up within a year, no more <BX>&#39;s caterpillar Kenworth.. d e f fluid is fake it&#39;s a joke...",,"Hi Truckers here are the main Three engines you&#39;ll find in the USA <br /><br />Detroit Engine MPG 8.5 dd12 d<M2> dd15<br />Problems electrical and regen<br />Parts are available all over the place. <br /><br />Cummins ISX mpg 8<br />Problems:Change your coolant hose <br />Durable engine<br /><br />Paccar engines MPG 9 delicate engine<br />Problems: Regen/ frequent oil change/ maintain high engine heat.<br /><br />If you change oil twice a month with paccar then you&#39;ll be good.<br /><br /><br /><BX> engines detroit PLEASE use fuel additives in diesel fuel <br />Its saves fuel MPG 9.5<br />Once a month oil change or every 20,000miles or 15,000 km","waooooooooo engine <BX> này đẹp wa anh ơi, model 2020 hả anh",Valvo is graet,,,"You can get a used <BX> <M2> engine with about 100 to 200K miles for $16K. Im currently rebuilding a <M2> engine with PAI aftermarket engine parts, so far for rebuilding the cylinder head and replaced burnt valves $ 1850, polish crankshaft journals, $450, counterbore and deck machine engine block, $950, PAI master Rebuild kit, $4500, labor.... Free. Im doing it myself...",Did <BX> abandon these videos???,,Buenas tardes  amigo cómo reseteo los  nox sensor 1 y 2 desde el camión se puede hacer se lo agradecía si me ayuda,"I have a question, I just did a engine harness on a <BX>. If I did mix up the connectors in the back of the motor would it throw a code? I ask because I have no codes but now the engine wont start. It started before the harness was replaced",Great video where you located?
13,"Wow, all trucks have common problems but <M2> seem to have more common problems! Manuals are a better choice but don&#39;t get discouraged about Automatic.",What&#39;s the sensor&#39;s name on top of the oil filter housing??,I&#39;m learning  so much i have no to much experience on <BX> but couple mount ago I have this problem  with housing  filter i change first the check valve on heat  cilinder in still have the problem eas better but still so I replace the housing  and them fix complete the problem,Bisa share no WA nya boss,@Nash Clark wow! It took roughly 20 mins but it actually worked!!,,"AB <BX> Sweden Power oh, specialist...lol","Kenworth the sleepers step out of seat, you step down then walk to the bunk, <BX> the bed is even with the window, I drive by I can see what&#39;s going on inside, yes I love installing curtains in my semi, no more <BX>&#39;s",,When I&#39;m buy trucks I want you guys to inspect them. I&#39;m liking those <BX>s.,@TAT Express Inc. yes,"Automatic transmissions are for women or elder people,  real truckers like stick.",,,I have <BX> 780 my advice is don’t idle the truck. Run it hard all day idle 15 minutes and shut it down.  I’m sorry your trouble you went through,"<a href=""http://www.youtube.com/results?search_query=%23<BX>"">#<BX></a> , Please do an eXceed Package Video 🙏",,"Excelente explicaciòn compa Chuy.<br />Lamentablemente mi camiòn no tiene la opciòn para ver las fallas,incluso,no tiene la opciòn de una regeneraciòn manual. <br />Será que está programado asì?<br />Se puede programar para mostrar los còdigos?<br />Es un Mack 2016.<br /><br />Gracias por el video.",@Matthew the cam sensor was swapped with another sensor. It won&#39;t throw a code but it will cause a crank no start.,Assalam U Alaikum<br />Sir<br />In my tech tool in the diagnose tab there is no option for continue<br />And not showing diagrams or images
14,Really like the specifics you go into helps to know what you&#39;re looking for when shopping for a new truck,That is an oil pressure sensor but this one measure the pressure from the piston cooling valve from the filter housing. Thanks for watching.,Stupid video,"Mass bisa bagi no HP yg bisa di hubungin WA. Kami ada genset trobel mesin tidak bisa <a href=""http://crank.<BX>/"">crank.<BX></a> penta TAD 1631 GE",What happens if you forget to number the injectors and forget which one went where? What could be the affects or outcome?,,DEF the death of the diesel engine,"👍aliyoutrans@<a href=""http://outlook.com/"">outlook.com</a>",,Great video brothers greetings from the United states virgin islands in the carribbean us territory st.thomas I am new to your channel I am a journeyman heavy Equipment mechanic with nine years of heavy duty truck and earthmoving Equipment experience my dad was a diesel technician he passed away last year he taught me most of what I know so far keep up the great videos and I am going for my CDL soon you guys need a mechanics helper In you all garage thanks in advance,Thanks for watching.  🇻🇳,Haha  wow  dont  stop supertrucker  🤣🤣,,,@Andy Minh Nguyen  2015.,technology scania ????,,"Hermano ,tu trabajas transmisión",What did you figure out?,please sir which one do you recommend vocom1 or vocom 2
15,"<M2> cams going bad seems common, mine went out 5 weeks ago. I like the <M2>, feels like its more powerful than the D<M2>. The DD15 is the only new Detroit Engine I would prefer because of the power to weight ratio and high 6 to low 7 mpg but the electronics are bad. I&#39;m thinking about Landstar and going with VNL 780 as a starting truck.",Dude is a common rail engine . You don&#39;t know much about it.  Why making a review about things that you don&#39;t know.,paccar is better than this for now wait until it ages then we know but freightliner no doubt one tough son of a bitch Detroit diesel,"maaf mas, <BX> penta pakai engine seri apa ya.<br />soalnya saya belum pernah menangani jenis <BX> penta.<br />trima kasih",Cool thanks,,QUICK BUY A TIER 3 WHILE YOU STILL CAN!!!!!!!,Hi.. My <BX> d12 I shift gearbox.. Can&#39;t start even if I apply starting fluid cracking but no sign of starting can someone help me please....,,Are you recommend <BX> for a new driver op??,Thank you Adam for sharing us this important issue .My  <BX> semi truck 2010 with <BX> engine <M2> shows me &#39; Inlet air heater #2 error &#39;.What do you think this fault is?as a new driver I&#39;m a little bit worried about this fault.,Great jack brake,,,What year is your 780,"What if they use clutches &amp; vibration dampers to regulate &amp; smoothen the transfer, still it&#39;s very complicated, lot of load on the turbines",,Buen video saludos✌🏻como pongo el velocímetro digital?,There is a chance that the EGR valve connector has been switched with the Flywheel Speed sensor (since both connector are the same) just switch them and it should start. I hope this help you and thanks for watching.,2
16,Landstar is a good option. Less miles on truck. Still really good $$. More time to do reg. Maintenance on truck at home with mechanics you trust. Been at LS since 9/19. Not going anywhere.,@Cb I agree with you my brotha people shouldn&#39;t do reviews on something they have never been in or worked on its a common rail all the way I&#39;m a <BX> and mack technician ase certified and that engine from the looks on video it&#39;s the newer <M2> and those are common rail engines FYI this dude should at least do some research on it before thinking he knows it all,<M2> revs go up n down when you start it up. After a while when it warms up it stops. What&#39;s causing that ?,Muito bom excelente   mas um inscrito,Nothing just have injector codes reprogrammed,,Nothing beat a 6-NZ  C-15 American made Catapillar motor.,"Hi , check to see if there is air in the fuel system , bleed it and try to start. If it wont even try to start with quick start you might have an electrical fault on the cam or crank sensor.",,Good infoo,I would troubleshoot the faulted circuit before condemning any parts.  🔧💪🏼,Well that <BX> will make u out a lie,,,Make $300.000 on yr dont wory find good company  you make mony,"in the cutaway you can see the fluid drive, its situated as part of the first gear reduction set.",,donde puedo obtener ese programa premium Tech Tool este video es de mucha ayuda me ha servido gracias,I have DTC code SPN 1231 FMI 2. But I don’t what it means can you help?  It’s says faulty harness. What does that means? <br />Thank you,Awesome stuff mate hope you do more <BX> stuff cause we are plagued with problems with them and no one know anything about them over here big thumbs up 👍
17,I have a 2011 <M2> <BX> an I’m needing my bull head replaced how much to replace roughly,@Sk harun I agree with @cb  depending what <M2> engine you have the older one or newer one because the older ones are unit injectors but the newer ones are common rail it&#39;s located inside the valve cover I&#39;m a <BX> and mack diesel mechanic FYI and from the looks of it just from the video it&#39;s a common rail pull the valve cover and it&#39;s right there on the driver side of engine I can tell just by the wire harness going into the engine the older ones don&#39;t have it routed different and looks different in general but overall the same,Probably turbo/vgt or EGR valve. Also make sure delta p venturi holes are clean. You can clean them out with a thin wire,Thanks. 👍,"When pulling injectors, loosen either the feed or return line on the head to let fuel drain. When pulling cups, use a 15/16 ratcheting wrench ($20 from Home Depot) on the big nut, stick a rolling head prybar or screwdriver in a rocker shaft hole to keep the 13mm wrench from moving. You’ll have all cups pulled in 3 minutes.",,its just to make money,"I&#39;ve been driving trucks for 37 years.  Peterbilts are the best...BUT since I started driving company trucks, <BX>&#39;s are the safest, most comfortable trucks I have ever driven.  They have the best computers in them, they have been the most reliable.  They are not the fastest, nor the most powerful, but again, they are the safest in 2018.  They have downhill cruise control, which most of you will have no idea about unless you have driven one.  I drive mostly in the Mountain States, in the snow, in the wind, and across the Mojave desert.  Their computers can control your downhill speed on 6% grades to the T.  The controls are all on the steering column stalk.  No reaching down to flip the engine brake from high to medium to low, and back to medium and high.  You do not need to constantly stare at the speedometer, with one hand off the wheel to control your downhill or your cruise speed.  I&#39;ve been in a VN for almost 10 years.  Yes, I miss my long nose, but could not make as much money as I can with the Volov&#39;s fuel mileage, dependability, and safety features.  They may not have the most comfortable bunks, but a real driver spends way more time behind the wheel than in the bunk.  Take that as the Gospel truth drivers.",,Just give everybody a heads up. <BX> just made the <M2>tc standard in all <BX> trucks which is a good thing.,"<b>****🇺🇸🎼🎸🎤T new engine R comparable,they look more valuable 2 performances as long as keeping maintenances as suppose 2😇🥁🎹🎶🇺🇸****</b>",The ONLY drivers you will attract with this truck are IDIOTS and PUSSIES - Auto-trans is for PUSSIES!!,,,Dont cray im pay tax evry yr $35000,"Gotta admit cool idea, ish&quot;  as long as the engineering is precise",,"Buenos días Maestro, me encanta su canal y quisiera saber donde usted está ubicado.","Each DTC has its own path to follow in order to get it fix. If you have changed the battery recently make sure all terminals are connected properly. Also, if you truck has a bypass for the ATS you might need to fix that first. Thanks for watching and I hope this help.",How many dollars was that main wiring harness? Any danger of ECM having oil contamination as well?
18,Does your shop work on all kinds of semi engines? Do u do inframes?,Dude it&#39;s not. Common rail engine. It&#39;s unit Enjector system,No mention of the engine ECU . My check engine constantly comes up with this code,Plzz how adjust scania engine valve,Niceeeeee,,ecológico.,"For me, the cruise control engine brake is not so big innovation.  First, what is the difference between keeping the speed down the hill automatically or do it my self with the engine brake handle? Not a big problem to do it by your self. I need my crouse speed to be different for every hill and you must set the crouse engine brake every time differently for any situation. That&#39;s why I prefer to do that manually. And finally, <M2> is not a reliable engine at all. Replacing the injectors 2 or 3 times per the truck life will not save you any money. The seal may go bad and leak oil between the engine and the AT transmission after 400k miles. The engine needs to be removed to fix that seal and that&#39;s will cost you a lot of money. You can&#39;t idle much with the <M2> engine because will plug quickly the DEF filter. Even if you idle your fuel economy will be 1 gallon per hour. And that&#39;s will cost you a lot of money. I got another <BX> truck 2006 with a D12 engine and a 13-speed manual. I can idle as much as I want burning only 0.5 gallons per hour fuel. The truck has more than a million miles on the engine and never replaced a single injector yet. Still running strong averaging  7.3 miles per gallon fuel economy. Where is the newer trucks revolution here? My 14-year-old <BX> truck running strong like a champ with no much maintenance and my 2016 <BX> <M2> truck is in the shop every few weeks for something... The trucks may become better than the oldest trucks someday but I doubt that&#39;s will happen the next 10 years. For now, with the current trucks you work for the service shops and not for your pocket. Good luck!",,Thank you guys!,Maintenance is Key.  Thanks for watching MMT,But yet you’re on a <BX> video commenting 😑,,,Please when making video shut off ur truck too much noise,Ma poate ajuta cineva unde pot gasi o evacuare la turbina la un motor de 500 cai euro 3,,Gracias por sus seminarios jefe omar Vidal de Ilopango el salvador le saluda,Could you help me out and show me where heater line #1 is off my DEF 2013 <BX> Vnl. Thanks in advance.,The question is how the heck did the oil make it all through the harness ?
19,"Hi Custom, reach out to the shop and talk to Rick. He can answer any questions you have!",I have question <M2> <BX> good for over load 138k lb ? And how much hpw should be?,Turbo=6k,@Biggy Feri ok,Good to see some Craftsman tools in action at the pro level.,,is this 500hp engine?,We used to call that downhill cruise control a Georgia Over Drive  LOL,,The <M2> is BullShit many of my of Truckers have Switched to the Cummins 13 speed,,"DieselTrucker 2018  wow dude your old school, like 3rd grade old school.",,,This is owner operating ... This is the shit that no one wants to admit too every day the trucks down is lost profit the man did exactly what he needed to do .... Welcome to truckin,Did Scania start using this technology on the 12-liter engine in 2007. Saab-Scania. Old technology come back?,,MUCHÍSIMAS GRACIAS POR TU COMENTARIO MECANICO SALUDOS HASTA EL SALVADOR CUÍDATE VIEJON 👍👍👍,"Try to look around the DEF pump, perhaps you can find a damage wire or a connection unplugged. Also, check the outer fuse box could be one of the fuses. Thanks for watching.",Check the oil Level sensor in the pan and it goes up to the ecm
20,"Tryna figure out what to do with my <M2>. The power stering pump went out and the engine shut down. I thought I could get someone to rebuild but know one wants to touch it except for <BX>  in Roanoke who said replace the engine. $44000. Baltimore <BX> hadn&#39;t looked at  but said they can re do the gear trani and replace egr and Turbo for about $20,000.<br />My regular mechanic says to buy a used engine and swap out for about $13000.<br />What do you guys think?",@Let’s talk DIESEL. In UK/EU the D16 has been making 750bhp and 2620lbs/ft for many years. We&#39;re now waiting for the D16-800,In another words they make junk these days can’t wait to get into electric where all that stuff that u mentioned are eliminated,"I never do it, sir","Great video 👍<br />I have been going from shop to shop with injector cups problem. Just day ago pulled out of the <BX> dealer drove 550miles and my coolant starts leaking again pushing it through the injectors, pressurizing the system. Had two full engine rebuilds on two separate trucks, basically every year I need an engine rebuild. Do you think that the injector cup leak issue could cause a future engine failure? Because I have to rebuild whole engine after injector cups leak I don’t know if it could be connected in anyway but it seems like coolant washes out cylinder oil and engine running dry long enough and after the leak fix that cylinder locks up and drops rod destroying entire engine. Idk 🙈",,I hope trump defunds the EPA or fires their ass.,"Yup most if not all European trucks have that facility of having the engine brake connected to the cruise control - you set your maximum safe descent speed, and the truck&#39;s cruise/engine brake will hold it there come hell or high water. <br />At least my Scania had that facility, so long drags downhill were not a problem any more.",,Do you have any isx Cummins in your fleet ?,,"I&#39;ve been shifting gears for 40 years, I&#39;m over it.",,,"Hey its been over a year seens you post this video., how have you been doing with the truck??",Yes it come back and very good to save Diesel ⛽️,,Yame suscribi asu canal estan muy interesantes sus  videos  en donde esta su taller amigo,Thanks man,"Great video, great content!"
