Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
49,,"if they redesign the cabine, must they than also changes the machines..thats makes the cab??",,,"My D-13. All of a sudden at 70mph, the power steering went out, then the engine immediately shut down. Turns out a common failer, was the idle gear that turns the two pumps, went bad. All the gears back there had to be replaced. 7500 semolians...","Texaco heavy Duty ELC , it&#39;s actually light purple. Engine oil is factory fill Chevron DELO 10-30",मैंने भी बहुत सी वीडियो देखी है कुछ तो समझ में आता है हम भी मैकेनिकल है मुझे लगता है फेक वीडियो है भाई साहब वीडियो दिखाते हो उसमें गुमराह कर रहे हो ऐसा लगता है आप सिर्फ वीडियो बनाते हो    वीडियो शूटिंग करते हो,,vjbv,,,Imagine those headlights are a bit longer on the body ...... It would look so cool,Anyone know if <M2> 505 hp is good to pull 63500 gross weight of fuel tankers in bc (mountains),,"yes, especially when there are quality pieces",,Love Love,,,"Yes. Mack MP10=D16, MP8=<M2>, MP7=<M1>."
50,,<BX>💖👍,,,D12 is the best we have 1998 FH no injector cup replace yet no cylinder head remove only twice water pump change still working gud,any 50/50 works really,Good,,"<BX> is low quality trucks,",,,I want to drive this on ETS2,"My <BX> 775k on it no leaks, def system still running no issues at all, bull gear or idler gear will fail around 550k i shift i think is worst transmission In shop now because of it. I hope i get fixed also water pump leak",,Gdzie pomiar wysokosci tujeji na bloku? Czemu tloki stare a tuleje nowe? Prawidlowy moment dokrecenia glowicy jest 3 etapowy 100 Nm 120stopni i 90 stopni ale efekt w miare ok,,🤗🤗🇦🇱,,,good
51,,"In simple words this is called A PERFECT TEAM WORK, but in actual how much hours they get to make one truck?",,,@Vagabond John sir m in UAE duabi here <BX> is most popular truck,"Yeah, you are right about the color. These trucks comes with Texaco ELC that is like kind purple or dark pink color, others trucks do not have the sticker brand but they still specify what kind of coolant is recommended to use if you flush it. I hope this answer your question.",Ok,,<BX> FH is not low quality trucks,,,"I have a new security system, I will give it only for <BX>.",Take a shot every time this vato says &quot;perticulir&quot; expesshially,,"exelente video, gracias amigo",,I hope i could drive,,,Excellent video 
52,,Best,,,Hard start and change injecter cups seriously coolant loss is bad injectoer cups .,,"Great video thanks, check out my YouTube channel thank you.",,"ha aha ha<br /><BX> filter )))) <br /><BX> engine<br />everything is bad<br />mac engine is same, only different letters :)  <M2> or M.... and color, <BX> is green Mac is red :)<br />In my opinion problem is not a filter, it&#39;s fuel. and also all emission stuff is only addition problem and pain in the ass",,,"&quot;improve aeordynamics&quot; well, how much could you improve to a moving brick?","I got a 09 <M2>,blows cold air when I turn on the blower motor... has new radiator, thermostat, heater core and still has hot heat in the bunk area...any suggestions?",,"exelente video, gracias amigo",,<BX> has bad flashing when you overtake them,,,
53,,salam Sayyad ش٢,,,"The explanation that I got when I went to school on the <M1>,<M2> and D16 was they feel that the torsional vibrations are reduced because the vibration goes right out through the flywheel not through the crankshaft??",,Very nic,,sorry josh to here you do love mack trucks beter then <BX>s but one thing you must keep in mind is that mack  and ud nissan and renault do only use <BX> eng and gearboxes,,,Make the edges round and the front pointy?,"@Dillon Moore Heater core was bad, customer told me it was new But he replaced radiator and overflow tank After the heater core... I noticed core would only get warm1/4 of the way so with all the new parts we went and got a New core and now he&#39;s happy and warm driving around the Chicago area 😉😎",,حلو والله,,"Absolutely beautiful truck. Wish I was a successful owner operator to get one like this. Cab over style was my first memories of trucking, even tho only garbage trucks are the ones that use them in my childhood inner city. Very cool <BX>, your still my favorite",,,
54,,"Yes, it&#39;s right new <BX> have so many computers, and if you stop for the night and juse cab heater laptop and light , you must forget about star engine in the morning  :)",,,Is this in reference to s dampener??,,Thank for the video 🌄🌍🎆🌳🏝🎈🎈🎈,,"legal esses motorzinhos de dentista zim,zim",,,"OH YEAH YEAH YEAH YEAH YEAH lol you gotta change your username and profile pic, it’s kinda dead. I gotta do it to.",Check and make sure the A/C switch is working properly.,,EXELENTE VIDEO.,,Show <BX> e <BX>😎👏👏👏👏,,,
55,,theyre hella fuckin expensive,,,"How much does an overhaul on this engine run?  Looking to get into the business and would like to know in advance, thanks",,"we connect client to manufacturing in Vietnam (casting, hot dip galvanize, welding, CNC...) with low cost and high quality, please visit our web: <br /><a href=""http://auroramanufacturing.net/"">Auroramanufacturing.net</a>",,I love Mercedes-Actros the father of alll heavy trucks ,,,<BX> 👎👎 Scania 👍👍,Please tell me something about these codes:<br /><br />SPN 1659 FMI 7 <br />SPN 1659 FMI 12,,Cat a costat cu totul ? Piese + manopera . Merci !  :),,👍👍👍👍👍👍👍👍👍👍👍👍👍👍😀👍👍😀😀👍😀👍👍😀😀👍👍👍👍👍👍👍👍,,,
56,,$$$$$ machines!!!,,,My dealership quoted a level 3 over haul for $25000,,"Good while new, then replacement only with new ones - the manufacturer is not part of the part for injector regeneration.<br />Dobre póki nowe, a potem wymiana tylko na nowe - producent nie udostępnia części do regeneracji wtryskiwaczy.",,"too bad its the worst thing ever made,breakes down every 5 minutes and its not the father of heavy trucks,its just shit",,,What are the HP ratings of the new FH16?,Your truck may need a software update my friend.,,Piese plus manopera circa 6.000 lei,,Сказка не машина,,,
57,,there is more robots than people in this factory,,,@SHAH TRANS could of just dropped a Cummins engine for that price,,Job milegi mechanical Yaseen 00923369894919,,D series has sensor problems n electrial problems too get MACK MP ENGINES SUPPORT AMERICAN BIG RIGS,,,LNG powered?,My truck wasn’t accelerating so repair guy came and replaced filled fuel filter and made truck moving... I traveled 6000 miles and fuel filter seems almost full with diesel and filter look way dirty.... Any suggestions on what could it be,,Sa mai postezi !!,,한국 수출 차량은후방을 볼수있는 유리창을 만들어주면 좋을거같은데...그게 엄청 편리한 부분입니다,,,
58,,Impressive!,,,"SHAH TRANS Why in the fuck would you spend that much and not just get a DD 12.7 or have it rebuilt somewhere else, rebuilt on these is fairly high compared to other engines, it’s around 15-20k...that’s just bad business man",,6 selandar ka fayring kod kiya hai sar,,@Zsolt Lukács<br /> I rather Drive USA Mack then Swedish <BX>,,,I love it wow go <BX>,Most likely really dirty fuel.,,Are o ragaitura .si se aude o mica bataie.  la ce tacheti are. . . .  tin sa cred ca nu is eglati 100% 80 %,,Два роки на корчові їздив...,,,
59,,meckanya morocco <br />des moteurs occasion <BX>  excellent état importe<br />tel 00212 6 48 03 6999,,,"<BX> <M2>   I say don&#39;t buy I sepend $42,675.00 to rebuild motor...",,@INJAMAMUL KHAN yas  abhe ma kar bhe raha hu,,"@josh woermke no problem!Unfortunately, the computer errors of all trucks to occur now! every manufacturer is trying consumption and emissions reduced!&#39;s the birthday of smaller electrical and computer bugs! Europe in addition to three times the cost of fuel as the USA! many lived in the dense area, So you can only escape from the pre-development! of course it is also true that the truck manufacturers to apply the planned obsolescence trick! <BX>, for example, the much thinner wiring than 15 years, the first kidörzsölődnek vezetékek.azért these things do not happen by accident, this is also true !! wide roads!",,,I&#39;m showing my boss tomorrow...........,2007 <BX> VNL - Truck Gas Pedal won&#39;t work  after Alternator replacement - Got a new Pedal w/sensor - same situation wont work - any suggestions?,,Where is this shop located,,Why aren’t these trucks available in the United States?,,,
60,,I LOVE <BX> VEHICLES,,,After treatment issues will put you out of business quick if you don’t have enough capital.,,App excavator ka kam janta hoo sir,,sorry i wasnt trying to insult <BX> cause mack n <BX> are same truck right,,,What happened now,Got a <M2> <BX> 2016 engine found fuel in the coolant reservoir what caused it.,,Meserie 😉,,Malayalis undo?,,,
